id,latitude,longitude,year,volcano,volcano_id,country,eruptions,eruption_1,eruption_2,volcanoes,volcanotyp,lastknowne,summit,elevation,url
1047,12.769,124.055999999999,2007,Bulusan,273010,Philippines,2006 Oct 10,2007 Oct 4,2,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1048,12.769,124.055999999999,2010,Bulusan,273010,Philippines,2010 Nov 6,2011 May 13,2,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1049,12.769,124.055999999999,2011,Bulusan,273010,Philippines,2010 Nov 6,2011 May 13,2,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1050,12.769,124.055999999999,2015,Bulusan,273010,Philippines,2015 May 1,2015 Jul 17,2,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1051,12.769,124.055999999999,2016,Bulusan,273010,Philippines,2016 Jun 10,2017 Mar 2,2,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1052,12.769,124.055999999999,2016,Bulusan,273010,Philippines,2016 Feb 22,2016 Feb 22,2,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1053,12.769,124.055999999999,2017,Bulusan,273010,Philippines,2017 Jun 5,2017 Jun 5,1,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1054,12.769,124.055999999999,2017,Bulusan,273010,Philippines,2016 Jun 10,2017 Mar 2,2,Philippines and SE Asia,Stratovolcano(es),2017,1535,5036,https://volcano.si.edu/volcano.cfm?vn=273010
1055,13.257,123.685,1993,Mayon,273030,Philippines,1993 Feb 2,1993 Apr 4,2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1056,13.257,123.685,1999,Mayon,273030,Philippines,1999 Jun 22,2000 Mar 19,3,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1057,13.257,123.685,2000,Mayon,273030,Philippines,2000 Jul 16,2000 Aug 31,2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1058,13.257,123.685,2000,Mayon,273030,Philippines,1999 Jun 22,2000 Mar 19,3,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1059,13.257,123.685,2001,Mayon,273030,Philippines,2001 Jan 8,2001 Aug 8,3,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1060,13.257,123.685,2002,Mayon,273030,Philippines,2002 Oct 11,2002 Oct 11,1,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1061,13.257,123.685,2003,Mayon,273030,Philippines,2003 Mar 17,2003 May 14,2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1062,13.257,123.685,2004,Mayon,273030,Philippines,2004 Jun 3,2004 Sep 12 (?),1,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1063,13.257,123.685,2005,Mayon,273030,Philippines,2005 Aug 17 (in or before),Unknown,0,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1064,13.257,123.685,2006,Mayon,273030,Philippines,2006 Jul 13,2006 Oct 1,1,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1065,13.257,123.685,2006,Mayon,273030,Philippines,2006 Feb 21,2006 Feb 23,1,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1066,13.257,123.685,2008,Mayon,273030,Philippines,2008 Aug 10,2008 Aug 10,1,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1067,13.257,123.685,2009,Mayon,273030,Philippines,2009 Sep 15,2010 Jan 1 (?),2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1068,13.257,123.685,2010,Mayon,273030,Philippines,2009 Sep 15,2010 Jan 1 (?),2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1069,13.257,123.685,2013,Mayon,273030,Philippines,2013 May 7,2013 May 7,2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1070,13.257,123.685,2014,Mayon,273030,Philippines,2014 Aug 12,2014 Oct 19,0,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1071,13.257,123.685,2018,Mayon,273030,Philippines,2018 Jan 13,2019 Oct 12,2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1072,13.257,123.685,2019,Mayon,273030,Philippines,2018 Jan 13,2019 Oct 12,2,Philippines and SE Asia,Stratovolcano,2019,2462,8077,https://volcano.si.edu/volcano.cfm?vn=273030
1073,14.002,120.992999999999,2020,Taal,273070,Philippines,2020 Jan 12,2020 Jan 22,4,Philippines and SE Asia,Caldera,2021,311,1020,https://volcano.si.edu/volcano.cfm?vn=273070
1074,14.002,120.992999999999,2021,Taal,273070,Philippines,2021 Nov 15,2021 Nov 22,0,Philippines and SE Asia,Caldera,2021,311,1020,https://volcano.si.edu/volcano.cfm?vn=273070
1075,14.002,120.992999999999,2021,Taal,273070,Philippines,2021 Jul 1,2021 Jul 9,0,Philippines and SE Asia,Caldera,2021,311,1020,https://volcano.si.edu/volcano.cfm?vn=273070
1076,15.13,120.349999999999,1991,Pinatubo,273083,Philippines,1991 Apr 2,1991 Sep 2,6,Philippines and SE Asia,Stratovolcano,1993,1486,4875,https://volcano.si.edu/volcano.cfm?vn=273083
1077,15.13,120.349999999999,1992,Pinatubo,273083,Philippines,1992 Jul 9 (in or before),1992 Oct 30,1,Philippines and SE Asia,Stratovolcano,1993,1486,4875,https://volcano.si.edu/volcano.cfm?vn=273083
1078,15.13,120.349999999999,1993,Pinatubo,273083,Philippines,1993 Feb 16 卤 15 days,1993 Jul 16 (?) 卤 15 days,1,Philippines and SE Asia,Stratovolcano,1993,1486,4875,https://volcano.si.edu/volcano.cfm?vn=273083
1079,15.13,120.349999999999,2021,Pinatubo,273083,Philippines,2021 Nov 30,2021 Nov 30,0,Philippines and SE Asia,Stratovolcano,1993,1486,4875,https://volcano.si.edu/volcano.cfm?vn=273083
1080,29.638,129.713999999999,1991,Suwanosejima,282030,Japan,1990 Apr 16 卤 15 days,1996 Jul 14,2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1081,29.638,129.713999999999,1992,Suwanosejima,282030,Japan,1990 Apr 16 卤 15 days,1996 Jul 14,2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1082,29.638,129.713999999999,1993,Suwanosejima,282030,Japan,1990 Apr 16 卤 15 days,1996 Jul 14,2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1083,29.638,129.713999999999,1994,Suwanosejima,282030,Japan,1990 Apr 16 卤 15 days,1996 Jul 14,2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1084,29.638,129.713999999999,1995,Suwanosejima,282030,Japan,1990 Apr 16 卤 15 days,1996 Jul 14,2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1085,29.638,129.713999999999,1996,Suwanosejima,282030,Japan,1996 Dec 26,1997 Apr 17,1,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1086,29.638,129.713999999999,1996,Suwanosejima,282030,Japan,1990 Apr 16 卤 15 days,1996 Jul 14,2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1087,29.638,129.713999999999,1997,Suwanosejima,282030,Japan,1996 Dec 26,1997 Apr 17,1,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1088,29.638,129.713999999999,1999,Suwanosejima,282030,Japan,1999 Jun 15 卤 5 days,1999 Jun 30 卤 4 days,1,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1089,29.638,129.713999999999,1999,Suwanosejima,282030,Japan,1999 Jan 5 卤 5 days,1999 Feb 24 卤 4 days,1,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1090,29.638,129.713999999999,2000,Suwanosejima,282030,Japan,2000 Dec 19,2004 Jul 5 (?),3,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1091,29.638,129.713999999999,2000,Suwanosejima,282030,Japan,2000 Feb 24 卤 4 days,2000 Feb 24 卤 4 days,2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1092,29.638,129.713999999999,2001,Suwanosejima,282030,Japan,2000 Dec 19,2004 Jul 5 (?),3,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1093,29.638,129.713999999999,2002,Suwanosejima,282030,Japan,2000 Dec 19,2004 Jul 5 (?),3,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1094,29.638,129.713999999999,2003,Suwanosejima,282030,Japan,2000 Dec 19,2004 Jul 5 (?),3,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1095,29.638,129.713999999999,2004,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1096,29.638,129.713999999999,2004,Suwanosejima,282030,Japan,2000 Dec 19,2004 Jul 5 (?),3,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1097,29.638,129.713999999999,2005,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1098,29.638,129.713999999999,2006,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1099,29.638,129.713999999999,2007,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1100,29.638,129.713999999999,2008,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1101,29.638,129.713999999999,2009,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1102,29.638,129.713999999999,2010,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1103,29.638,129.713999999999,2011,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1104,29.638,129.713999999999,2012,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1105,29.638,129.713999999999,2013,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1106,29.638,129.713999999999,2014,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1107,29.638,129.713999999999,2015,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1108,29.638,129.713999999999,2016,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1109,29.638,129.713999999999,2017,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1110,29.638,129.713999999999,2018,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1111,29.638,129.713999999999,2019,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1112,29.638,129.713999999999,2020,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1113,29.638,129.713999999999,2021,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1114,29.638,129.713999999999,2022,Suwanosejima,282030,Japan,2004 Oct 23,2022 Jan 27 (continuing),2,"Japan, Taiwan, Marianas",Stratovolcano(es),2022,796,2612,https://volcano.si.edu/volcano.cfm?vn=282030
1115,30.443,130.217,2014,Kuchinoerabujima,282050,Japan,2014 Aug 3,2014 Aug 3,1,"Japan, Taiwan, Marianas",Stratovolcano(es),2020,657,2156,https://volcano.si.edu/volcano.cfm?vn=282050
1116,30.443,130.217,2015,Kuchinoerabujima,282050,Japan,2015 May 29,2015 Jun 19,3,"Japan, Taiwan, Marianas",Stratovolcano(es),2020,657,2156,https://volcano.si.edu/volcano.cfm?vn=282050
1117,30.443,130.217,2018,Kuchinoerabujima,282050,Japan,2018 Oct 21,2019 Feb 3,3,"Japan, Taiwan, Marianas",Stratovolcano(es),2020,657,2156,https://volcano.si.edu/volcano.cfm?vn=282050
1118,30.443,130.217,2019,Kuchinoerabujima,282050,Japan,2018 Oct 21,2019 Feb 3,3,"Japan, Taiwan, Marianas",Stratovolcano(es),2020,657,2156,https://volcano.si.edu/volcano.cfm?vn=282050
1119,30.443,130.217,2020,Kuchinoerabujima,282050,Japan,2020 Aug 29,2020 Aug 29,1,"Japan, Taiwan, Marianas",Stratovolcano(es),2020,657,2156,https://volcano.si.edu/volcano.cfm?vn=282050
1120,30.443,130.217,2020,Kuchinoerabujima,282050,Japan,2020 Jan 11,2020 May 13,3,"Japan, Taiwan, Marianas",Stratovolcano(es),2020,657,2156,https://volcano.si.edu/volcano.cfm?vn=282050
1121,30.7929999999999,130.305,1997,Kikai,282060,Japan,1997 Jul 2 卤 182 days,Unknown,1,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1122,30.7929999999999,130.305,1998,Kikai,282060,Japan,1998 Apr 25,1999 Aug 16 卤 15 days,2,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1123,30.7929999999999,130.305,1999,Kikai,282060,Japan,1998 Apr 25,1999 Aug 16 卤 15 days,2,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1124,30.7929999999999,130.305,2000,Kikai,282060,Japan,2000 Oct 16 卤 15 days,2001 Dec 16 卤 15 days,1,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1125,30.7929999999999,130.305,2000,Kikai,282060,Japan,2000 Jan 16 卤 15 days,2000 Mar 16 卤 15 days,2,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1126,30.7929999999999,130.305,2001,Kikai,282060,Japan,2000 Oct 16 卤 15 days,2001 Dec 16 卤 15 days,1,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1127,30.7929999999999,130.305,2002,Kikai,282060,Japan,2002 May 11,2002 Jul 16 卤 15 days,2,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1128,30.7929999999999,130.305,2003,Kikai,282060,Japan,2003 Feb 16 (?) 卤 15 days,2003 Oct 16 卤 15 days,2,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1129,30.7929999999999,130.305,2004,Kikai,282060,Japan,2004 Mar 5,2004 Oct 16 卤 15 days,2,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1130,30.7929999999999,130.305,2013,Kikai,282060,Japan,2013 Jun 4,2013 Jun 4,1,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1131,30.7929999999999,130.305,2019,Kikai,282060,Japan,2019 Nov 2,2019 Nov 2,2,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1132,30.7929999999999,130.305,2020,Kikai,282060,Japan,2020 Oct 6,2020 Oct 6,1,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1133,30.7929999999999,130.305,2020,Kikai,282060,Japan,2020 Apr 29,2020 Apr 29,1,"Japan, Taiwan, Marianas",Caldera,2020,704,2310,https://volcano.si.edu/volcano.cfm?vn=282060
1134,31.593,130.657,1991,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1135,31.593,130.657,1992,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1136,31.593,130.657,1993,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1137,31.593,130.657,1994,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1138,31.593,130.657,1995,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1139,31.593,130.657,1996,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1140,31.593,130.657,1997,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1141,31.593,130.657,1998,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1142,31.593,130.657,1999,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1143,31.593,130.657,2000,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1144,31.593,130.657,2001,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1145,31.593,130.657,2002,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1146,31.593,130.657,2003,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1147,31.593,130.657,2004,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1148,31.593,130.657,2005,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1149,31.593,130.657,2006,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1150,31.593,130.657,2007,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1151,31.593,130.657,2008,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1152,31.593,130.657,2009,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1153,31.593,130.657,2010,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1154,31.593,130.657,2011,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1155,31.593,130.657,2012,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1156,31.593,130.657,2013,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1157,31.593,130.657,2014,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1158,31.593,130.657,2015,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1159,31.593,130.657,2016,Aira,282080,Japan,1955 Oct 13,2016 Aug 22,3,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1160,31.593,130.657,2017,Aira,282080,Japan,2017 Mar 25,2022 Jan 27 (continuing),1,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1161,31.593,130.657,2018,Aira,282080,Japan,2017 Mar 25,2022 Jan 27 (continuing),1,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1162,31.593,130.657,2019,Aira,282080,Japan,2017 Mar 25,2022 Jan 27 (continuing),1,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1163,31.593,130.657,2020,Aira,282080,Japan,2017 Mar 25,2022 Jan 27 (continuing),1,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1164,31.593,130.657,2021,Aira,282080,Japan,2017 Mar 25,2022 Jan 27 (continuing),1,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1165,31.593,130.657,2022,Aira,282080,Japan,2017 Mar 25,2022 Jan 27 (continuing),1,"Japan, Taiwan, Marianas",Caldera,2022,1117,3665,https://volcano.si.edu/volcano.cfm?vn=282080
1166,31.934,130.861999999999,1991,Kirishimayama,282090,Japan,1991 Dec 1,1992 Apr 19,1,"Japan, Taiwan, Marianas",Shield,2018,1700,5577,https://volcano.si.edu/volcano.cfm?vn=282090
1167,31.934,130.861999999999,1992,Kirishimayama,282090,Japan,1991 Dec 1,1992 Apr 19,1,"Japan, Taiwan, Marianas",Shield,2018,1700,5577,https://volcano.si.edu/volcano.cfm?vn=282090
1168,31.934,130.861999999999,2008,Kirishimayama,282090,Japan,2008 Aug 22,2008 Aug 22,1,"Japan, Taiwan, Marianas",Shield,2018,1700,5577,https://volcano.si.edu/volcano.cfm?vn=282090
1169,31.934,130.861999999999,2010,Kirishimayama,282090,Japan,2010 Mar 30,2010 Jul 10,1,"Japan, Taiwan, Marianas",Shield,2018,1700,5577,https://volcano.si.edu/volcano.cfm?vn=282090
1170,31.934,130.861999999999,2011,Kirishimayama,282090,Japan,2011 Jan 19,2011 Sep 7,2,"Japan, Taiwan, Marianas",Shield,2018,1700,5577,https://volcano.si.edu/volcano.cfm?vn=282090
1171,31.934,130.861999999999,2017,Kirishimayama,282090,Japan,2017 Oct 11,2017 Oct 17,2,"Japan, Taiwan, Marianas",Shield,2018,1700,5577,https://volcano.si.edu/volcano.cfm?vn=282090
1172,31.934,130.861999999999,2018,Kirishimayama,282090,Japan,2018 Mar 1,2018 Jun 27,3,"Japan, Taiwan, Marianas",Shield,2018,1700,5577,https://volcano.si.edu/volcano.cfm?vn=282090
1173,32.761,130.299,1991,Unzendake,282100,Japan,1990 Nov 17,1995 Feb 16 卤 15 days,1,"Japan, Taiwan, Marianas",Complex,1996,1483,4865,https://volcano.si.edu/volcano.cfm?vn=282100
1174,32.761,130.299,1992,Unzendake,282100,Japan,1990 Nov 17,1995 Feb 16 卤 15 days,1,"Japan, Taiwan, Marianas",Complex,1996,1483,4865,https://volcano.si.edu/volcano.cfm?vn=282100
1175,32.761,130.299,1993,Unzendake,282100,Japan,1990 Nov 17,1995 Feb 16 卤 15 days,1,"Japan, Taiwan, Marianas",Complex,1996,1483,4865,https://volcano.si.edu/volcano.cfm?vn=282100
